Instance;num-models;num-parts;mean-demand;rsd-demand;mean-file-bytes;rsd-file-bytes;mean-MCV;rsd-MCV;mean-v-value;rsd-v-value;mean-connectivity-score;rsd-connectivity-score;mean-SR;rsd-SR;mean-MCVSR;rsd-MCVSR;mean-vol-MBB;rsd-vol-MBB;mean-num-facets;rsd-num-facets;mean-surface-area;rsd-surface-area;mean-volume;rsd-volume;vol-container;surface-container;mean-rel-vol-MBB;rsd-rel-vol-MBB;mean-rel-volume;rsd-rel-volume;mean-rel-surface-area;rsd-rel-surface-area;perc-parts-MCV-00-02;perc-parts-vvalue-00-02;perc-parts-SR-00-02;perc-parts-rel-vol-00-02;perc-parts-rel-vol-MBB-00-02;perc-parts-MCV-02-04;perc-parts-vvalue-02-04;perc-parts-SR-02-04;perc-parts-rel-vol-02-04;perc-parts-rel-vol-MBB-02-04;perc-parts-MCV-04-06;perc-parts-vvalue-04-06;perc-parts-SR-04-06;perc-parts-rel-vol-04-06;perc-parts-rel-vol-MBB-04-06;perc-parts-MCV-06-08;perc-parts-vvalue-06-08;perc-parts-SR-06-08;perc-parts-rel-vol-06-08;perc-parts-rel-vol-MBB-06-08;perc-parts-MCV-08-10;perc-parts-vvalue-08-10;perc-parts-SR-08-10;perc-parts-rel-vol-08-10;perc-parts-rel-vol-MBB-08-10;perc-parts-rel-vol-greater10;perc-parts-rel-vol-MBB-greater10
3DIPP-Instance-02064;71;2000;28.169;0.167;463483.025;1.739;0.453;0.533;0.115;0.436;143.856;8.164;0.328;0.68;0.188;1.093;792600.044;1.345;9267.981;1.74;32967.79;0.954;143062.485;1.6;2578125;113750;0.224;1.201;0.056;1.606;0.29;0.954;0.117;0.941;0.298;0.97;0.633;0.413;0.06;0.355;0.014;0.15;0.199;0;0.181;0;0.101;0.159;0;0.136;0.017;0.092;0.112;0;0.031;0;0;0;0.025
3DIPP-Instance-02065;72;2000;27.778;0.172;380365.681;1.629;0.475;0.527;0.115;0.458;221.525;5.426;0.324;0.718;0.19;1.114;801735.557;1.618;7605.034;1.629;32798.429;0.93;145776.532;1.678;6758775;222990;0.083;1.279;0.021;1.685;0.147;0.93;0.088;0.959;0.431;0.986;0.845;0.411;0.041;0.251;0.015;0.156;0.23;0;0.187;0;0;0.152;0;0.1;0;0;0.121;0;0.033;0;0;0;0
3DIPP-Instance-02066;73;2000;27.397;0.182;406808.575;1.832;0.441;0.53;0.124;0.43;313.428;5.528;0.304;0.753;0.168;1.093;617815.066;1.374;8134.492;1.832;31921.478;0.886;134571.9;1.695;18750000;425000;0.027;1.448;0.007;1.961;0.075;0.886;0.095;0.921;0.431;1;1;0.45;0.079;0.284;0;0;0.205;0;0.154;0;0;0.153;0;0.117;0;0;0.099;0;0.016;0;0;0;0
3DIPP-Instance-02067;74;2000;27.027;0.186;361395.6;1.407;0.456;0.586;0.115;0.483;311.844;5.511;0.265;0.732;0.148;1.084;856687.129;1.33;7226.232;1.407;33551.01;1.028;112182.935;1.132;154280000;1784800;0.004;1.679;0;0;0.019;1.028;0.14;0.99;0.494;1;1;0.389;0.011;0.265;0;0;0.211;0;0.181;0;0;0.127;0;0.062;0;0;0.135;0;0;0;0;0;0
3DIPP-Instance-02068;75;2000;26.667;0.168;406088.435;1.634;0.459;0.592;0.104;0.561;613.376;3.823;0.32;0.703;0.19;1.189;904924.726;1.491;14833.12;3.709;33693.609;0.996;128764.407;1.213;18750000;425000;0.034;1.41;0.007;1.334;0.079;0.995;0.131;0.962;0.368;1;0.985;0.44;0.038;0.332;0;0.016;0.185;0;0.175;0;0;0.068;0;0.102;0;0;0.176;0;0.025;0;0;0;0
3DIPP-Instance-02069;76;2000;26.316;0.191;558169.025;1.415;0.481;0.533;0.114;0.496;164.534;7.623;0.314;0.634;0.184;1.004;813272.697;1.254;11161.701;1.416;35217.583;0.798;159225.744;1.445;16500000;397000;0.036;1.126;0.009;1.567;0.089;0.798;0.105;0.929;0.338;1;1;0.369;0.071;0.373;0;0;0.224;0;0.196;0;0;0.134;0;0.082;0;0;0.17;0;0.013;0;0;0;0
3DIPP-Instance-02070;77;2000;25.974;0.191;444071.05;1.763;0.529;0.489;0.119;0.524;239.449;5.932;0.361;0.605;0.227;0.978;762592.14;1.169;8879.741;1.763;34102.576;0.714;180551.792;1.389;154280000;1784800;0.003;1.778;0;7.97;0.019;0.714;0.08;0.901;0.261;1;1;0.289;0.1;0.39;0;0;0.32;0;0.213;0;0;0.118;0;0.099;0;0;0.194;0;0.038;0;0;0;0
3DIPP-Instance-02071;78;2000;25.641;0.204;461816.454;1.979;0.503;0.471;0.125;0.525;80.23;6.798;0.324;0.627;0.188;1.073;823617.34;1.506;9234.249;1.98;34834.551;0.897;138928.715;1.284;58516780;906192;0.009;1.216;0.001;3.302;0.038;0.897;0.084;0.887;0.339;1;1;0.263;0.113;0.359;0;0;0.4;0;0.211;0;0;0.144;0;0.063;0;0;0.11;0;0.029;0;0;0;0
3DIPP-Instance-02072;79;2000;25.316;0.219;363898.425;1.724;0.528;0.503;0.119;0.544;424.39;4.522;0.313;0.64;0.191;0.956;682073.179;1.375;7349.481;1.714;28579.584;0.979;124144.127;1.197;58516780;906192;0.008;1.608;0.001;2.419;0.032;0.98;0.094;0.88;0.352;1;1;0.301;0.12;0.366;0;0;0.214;0;0.157;0;0;0.212;0;0.127;0;0;0.18;0;0;0;0;0;0
3DIPP-Instance-02073;80;2000;25;0.188;481585.2;1.966;0.495;0.485;0.13;0.486;170.055;6.92;0.295;0.659;0.17;0.984;767822.425;1.366;9674.462;1.959;32554.658;0.892;123383.547;1.269;2578125;113750;0.21;1.251;0.048;1.292;0.286;0.892;0.089;0.84;0.373;0.973;0.719;0.319;0.16;0.375;0.028;0.15;0.322;0;0.142;0;0.042;0.136;0;0.11;0;0.037;0.136;0;0;0;0.029;0;0.026
3DIPP-Instance-02074;81;2000;24.691;0.182;412521.509;1.709;0.518;0.513;0.11;0.535;419.608;4.751;0.346;0.695;0.222;1.075;738050.269;1.304;13395.408;3.65;33560.294;0.919;148755.764;1.495;12852000;331320;0.044;1.203;0.012;1.548;0.101;0.918;0.045;0.957;0.369;1;1;0.378;0.043;0.263;0;0;0.249;0;0.192;0;0;0.134;0;0.133;0;0;0.196;0;0.044;0;0;0;0
3DIPP-Instance-02075;82;2000;24.39;0.192;406658.012;1.423;0.468;0.499;0.122;0.459;4.057;0.634;0.347;0.675;0.195;1.081;1079310.778;1.306;8131.114;1.424;42772.698;0.854;199636.389;1.401;2578125;113750;0.313;1.174;0.077;1.413;0.376;0.854;0.064;0.926;0.346;0.893;0.577;0.397;0.075;0.315;0.089;0.129;0.307;0;0.193;0;0.074;0.138;0;0.105;0.018;0.12;0.095;0;0.042;0;0.06;0;0.041
3DIPP-Instance-02076;83;2000;24.096;0.192;382605.65;1.516;0.512;0.55;0.108;0.545;164.98;7.006;0.346;0.622;0.215;0.978;720543.487;1.679;7721.011;1.509;32987.389;0.89;143228.011;1.192;2578125;113750;0.198;1.224;0.054;1.202;0.29;0.891;0.123;0.928;0.369;0.96;0.663;0.278;0.072;0.253;0.041;0.183;0.231;0;0.23;0;0.063;0.184;0;0.135;0;0.065;0.186;0;0.014;0;0.014;0;0.013
3DIPP-Instance-02077;84;2000;23.81;0.193;592603.85;1.437;0.461;0.49;0.127;0.453;368.502;5.087;0.274;0.725;0.15;1.138;890515.464;1.193;11850.397;1.437;36192.686;0.893;134731.506;1.155;18750000;425000;0.036;1.181;0.007;1.256;0.085;0.893;0.068;0.898;0.444;1;1;0.406;0.103;0.308;0;0;0.331;0;0.17;0;0;0.095;0;0.066;0;0;0.101;0;0.014;0;0;0;0
3DIPP-Instance-02078;85;2000;23.529;0.196;323232.604;1.656;0.459;0.496;0.12;0.47;143.807;8.167;0.326;0.664;0.176;1.032;783908.951;1.459;6462.622;1.657;35522.318;0.775;149731.281;1.302;58516780;906192;0.01;1.265;0.001;3.407;0.039;0.775;0.094;0.875;0.356;1;1;0.38;0.125;0.38;0;0;0.31;0;0.104;0;0;0.095;0;0.129;0;0;0.122;0;0.033;0;0;0;0
3DIPP-Instance-02079;86;2000;23.256;0.222;450270.175;1.929;0.504;0.53;0.109;0.486;112.741;8.346;0.333;0.604;0.201;0.986;856712.386;1.319;9003.724;1.93;34412.38;0.852;195727.005;1.312;16500000;397000;0.04;1.264;0.012;1.342;0.087;0.852;0.125;0.977;0.256;1;0.988;0.319;0.023;0.431;0;0.013;0.259;0;0.187;0;0;0.109;0;0.114;0;0;0.189;0;0.013;0;0;0;0
3DIPP-Instance-02080;87;2000;22.989;0.223;407788.3;1.931;0.501;0.522;0.113;0.482;289.054;5.378;0.31;0.719;0.189;1.105;714139.75;1.297;8222.05;1.92;30901.614;0.882;153124.14;1.743;4440625;162750;0.128;1.206;0.034;1.769;0.19;0.883;0.118;0.945;0.395;0.973;0.762;0.334;0.056;0.346;0.027;0.171;0.218;0;0.125;0;0.055;0.173;0;0.106;0;0.014;0.158;0;0.03;0;0;0;0
3DIPP-Instance-02081;88;2000;22.727;0.187;496421.325;1.749;0.503;0.519;0.118;0.521;486.494;4.303;0.338;0.62;0.204;0.948;790977.025;1.534;9926.747;1.749;32974.334;0.896;131227.678;1.165;4440625;162750;0.125;1.27;0.03;1.162;0.203;0.896;0.083;0.895;0.293;1;0.809;0.312;0.105;0.335;0;0.125;0.305;0;0.242;0;0.043;0.123;0;0.12;0;0.023;0.178;0;0.011;0;0;0;0
3DIPP-Instance-02082;89;2000;22.472;0.2;430103.225;1.586;0.497;0.497;0.118;0.501;439.298;4.641;0.337;0.656;0.199;1.029;725244.786;1.252;8660.507;1.579;37915.201;0.958;166969.401;1.434;2578125;113750;0.232;1.155;0.063;1.468;0.333;0.959;0.073;0.908;0.304;0.963;0.676;0.361;0.093;0.343;0.017;0.104;0.256;0;0.204;0.01;0.076;0.2;0;0.128;0.011;0.125;0.111;0;0.023;0;0;0;0.021
3DIPP-Instance-02083;90;2000;22.222;0.196;557756.761;1.887;0.538;0.542;0.108;0.632;557.709;3.762;0.352;0.714;0.235;1.099;615556.38;1.645;15181.274;3.047;27214.559;0.957;122878.973;1.339;58516780;906192;0.008;1.581;0.001;2.837;0.03;0.956;0.112;0.954;0.361;1;1;0.313;0.046;0.328;0;0;0.166;0;0.11;0;0;0.186;0;0.157;0;0;0.223;0;0.045;0;0;0;0
3DIPP-Instance-02084;91;2000;21.978;0.192;376465.729;1.521;0.502;0.542;0.113;0.552;519.142;4.255;0.324;0.703;0.204;1.06;975560.867;1.373;7527.285;1.522;34020.618;0.921;124253.242;1.206;12852000;331320;0.052;1.366;0.01;1.258;0.103;0.921;0.109;0.946;0.399;1;0.943;0.311;0.055;0.258;0;0.058;0.291;0;0.208;0;0;0.112;0;0.126;0;0;0.179;0;0.011;0;0;0;0
3DIPP-Instance-02085;92;2000;21.739;0.232;500048.354;1.565;0.532;0.512;0.116;0.526;285.337;5.224;0.337;0.725;0.222;1.108;840047.053;1.338;10051.217;1.56;34844.22;0.89;152379.044;1.121;16500000;397000;0.037;1.185;0.009;1.209;0.088;0.89;0.054;0.939;0.335;1;0.99;0.364;0.061;0.37;0;0.011;0.229;0;0.112;0;0;0.13;0;0.137;0;0;0.225;0;0.048;0;0;0;0
3DIPP-Instance-02086;93;2000;21.505;0.213;390577.8;1.967;0.461;0.493;0.118;0.459;84.35;10.557;0.332;0.68;0.186;1.086;845379.693;1.31;7809.876;1.967;35445.193;0.836;141346.7;1.108;154280000;1784800;0.004;1.538;0;8.103;0.02;0.836;0.088;0.938;0.309;1;1;0.425;0.063;0.376;0;0;0.268;0;0.155;0;0;0.137;0;0.141;0;0;0.083;0;0.02;0;0;0;0
3DIPP-Instance-02087;94;2000;21.277;0.2;508538.303;1.558;0.508;0.531;0.114;0.516;383.022;4.588;0.325;0.709;0.2;1.117;731916.296;1.405;10168.786;1.558;38127.312;0.906;148062.063;1.099;18750000;425000;0.031;1.052;0.008;1.248;0.09;0.906;0.112;0.935;0.369;1;1;0.361;0.065;0.341;0;0;0.213;0;0.148;0;0;0.146;0;0.118;0;0;0.169;0;0.024;0;0;0;0
3DIPP-Instance-02088;95;2000;21.053;0.228;368803.45;1.824;0.434;0.497;0.121;0.399;64.004;12.061;0.286;0.625;0.144;0.971;902010.3;1.24;7374.389;1.824;37543.382;0.902;151592.755;1.181;4440625;162750;0.151;1.172;0.034;1.199;0.231;0.902;0.115;0.942;0.355;1;0.737;0.462;0.059;0.407;0;0.148;0.212;0;0.167;0;0.098;0.141;0;0.059;0;0.009;0.071;0;0.012;0;0.01;0;0
3DIPP-Instance-02089;96;2000;20.833;0.213;492395.325;1.778;0.502;0.52;0.121;0.536;470.79;4.11;0.311;0.617;0.185;0.999;651503.364;1.341;9895.893;1.771;33518.346;0.827;123101.834;0.983;16500000;397000;0.031;1.157;0.007;1.124;0.084;0.827;0.113;0.887;0.332;1;1;0.316;0.113;0.407;0;0;0.259;0;0.164;0;0;0.151;0;0.098;0;0;0.162;0;0;0;0;0;0
3DIPP-Instance-02090;97;2000;20.619;0.231;520166.425;1.654;0.499;0.544;0.117;0.566;492.143;4.152;0.321;0.705;0.197;1.093;629410.251;1.673;10469.613;1.646;28498.646;1.039;112362.886;1.341;58516780;906192;0.007;1.637;0.001;2.587;0.031;1.04;0.137;0.875;0.382;1;1;0.286;0.126;0.306;0;0;0.257;0;0.165;0;0;0.146;0;0.134;0;0;0.176;0;0.014;0;0;0;0
3DIPP-Instance-02091;98;2000;20.408;0.2;505008.88;1.657;0.494;0.497;0.121;0.454;196.493;6.73;0.337;0.647;0.197;0.987;813334.19;1.276;14857.742;3.204;34201.303;0.868;169553.86;1.423;12852000;331320;0.049;1.188;0.013;1.509;0.103;0.868;0.1;0.941;0.277;1;0.984;0.333;0.06;0.415;0;0.017;0.272;0;0.153;0;0;0.152;0;0.125;0;0;0.145;0;0.031;0;0;0;0
3DIPP-Instance-02092;99;2000;20.202;0.223;468069.122;1.686;0.51;0.535;0.109;0.557;57.779;8.611;0.335;0.701;0.212;1.103;777328.695;1.172;12715.818;3.221;34007.418;0.767;139868.274;1.089;18750000;425000;0.03;1.121;0.007;1.168;0.08;0.766;0.113;0.938;0.344;1;1;0.307;0.062;0.32;0;0;0.276;0;0.212;0;0;0.128;0;0.074;0;0;0.178;0;0.051;0;0;0;0
3DIPP-Instance-02093;100;2000;20;0.205;551008.375;1.667;0.446;0.47;0.122;0.399;133.876;7.68;0.318;0.689;0.168;1.042;647078.883;1.283;11018.488;1.667;31296.7;0.862;126917.818;1.508;2578125;113750;0.197;1.194;0.048;1.538;0.275;0.862;0.087;0.927;0.377;0.991;0.682;0.427;0.074;0.306;0;0.203;0.277;0;0.181;0;0.018;0.139;0;0.119;0.01;0.072;0.071;0;0.019;0;0.019;0;0.008
3DIPP-Instance-02094;101;2000;19.802;0.219;443662.7;1.861;0.498;0.552;0.113;0.561;287.444;5.367;0.319;0.677;0.202;1.09;707824.347;1.445;8923.854;1.853;32043.196;1.018;132370.938;1.298;4440625;162750;0.135;1.354;0.029;1.31;0.197;1.018;0.118;0.909;0.345;1;0.786;0.359;0.091;0.372;0;0.128;0.213;0;0.151;0;0.059;0.129;0;0.124;0;0.02;0.183;0;0.01;0;0.008;0;0
3DIPP-Instance-02095;102;2000;19.608;0.24;543710.262;1.54;0.501;0.472;0.127;0.425;119.019;8.272;0.304;0.696;0.18;1.056;824970.37;1.29;10872.209;1.54;34997.865;0.88;167135.047;1.521;4440625;162750;0.151;1.204;0.037;1.548;0.215;0.88;0.092;0.905;0.367;0.978;0.747;0.321;0.096;0.382;0.023;0.15;0.309;0;0.15;0;0.045;0.14;0;0.071;0;0.058;0.14;0;0.031;0;0;0;0
3DIPP-Instance-02096;103;2000;19.417;0.213;388535.225;1.947;0.507;0.529;0.115;0.537;468.656;4.142;0.352;0.688;0.222;1.09;670917.029;1.403;7769.025;1.948;31662.382;0.904;139931.637;1.153;2578125;113750;0.197;1.158;0.054;1.176;0.278;0.904;0.114;0.924;0.344;0.961;0.666;0.36;0.076;0.291;0.04;0.197;0.222;0;0.187;0;0.046;0.109;0;0.147;0;0.073;0.197;0;0.033;0;0.008;0;0.011
3DIPP-Instance-02097;104;2000;19.231;0.224;549828.336;1.781;0.474;0.473;0.124;0.434;27.319;10.161;0.308;0.689;0.172;1.048;855890.646;1.303;10994.62;1.782;35859.712;0.986;152118.755;1.589;58516780;906192;0.01;1.353;0.001;3.319;0.04;0.986;0.058;0.926;0.372;1;1;0.432;0.075;0.335;0;0;0.266;0;0.201;0;0;0.149;0;0.065;0;0;0.097;0;0.028;0;0;0;0
3DIPP-Instance-02098;105;2000;19.048;0.219;499827.925;1.719;0.52;0.531;0.118;0.512;306.696;5.149;0.336;0.711;0.214;1.06;783134.66;1.314;9994.879;1.719;31975.918;0.887;136670.246;1.171;58516780;906192;0.01;1.372;0.001;3.26;0.035;0.887;0.118;0.917;0.345;1;1;0.32;0.083;0.307;0;0;0.21;0;0.181;0;0;0.139;0;0.129;0;0;0.214;0;0.039;0;0;0;0
3DIPP-Instance-02099;106;2000;18.868;0.227;525795.604;1.627;0.502;0.548;0.109;0.578;383.995;4.473;0.337;0.717;0.211;1.09;674069.522;1.31;10513.882;1.627;33955.869;0.94;143632.329;1.403;154280000;1784800;0.003;1.816;0;12.871;0.019;0.94;0.13;0.923;0.356;1;1;0.328;0.077;0.317;0;0;0.232;0;0.157;0;0;0.127;0;0.14;0;0;0.185;0;0.032;0;0;0;0
3DIPP-Instance-02100;107;2000;18.692;0.218;494314.365;1.785;0.457;0.503;0.123;0.476;33.831;11.405;0.303;0.681;0.164;1.097;794370.785;1.426;14359.962;3.271;34739.898;0.869;155798.663;1.279;2578125;113750;0.247;1.265;0.061;1.28;0.306;0.868;0.159;0.915;0.307;0.918;0.661;0.27;0.085;0.457;0.083;0.141;0.34;0;0.133;0;0.071;0.132;0;0.089;0;0.04;0.1;0;0.016;0;0.037;0;0.052
3DIPP-Instance-02101;108;2000;18.519;0.217;337992.675;1.782;0.501;0.506;0.122;0.509;245.618;5.905;0.327;0.645;0.19;1.014;855646.849;1.446;6758.174;1.783;36462.252;0.997;142074.792;1.371;6758775;222990;0.085;1.257;0.02;1.403;0.164;0.997;0.063;0.917;0.352;0.994;0.865;0.364;0.084;0.343;0.007;0.127;0.295;0;0.187;0;0.009;0.13;0;0.083;0;0;0.149;0;0.037;0;0;0;0
3DIPP-Instance-02102;109;2000;18.349;0.203;485959.75;1.735;0.509;0.494;0.12;0.474;281.702;5.618;0.332;0.641;0.199;0.94;688196.229;1.262;9717.515;1.735;32967.06;0.872;151296.336;1.341;154280000;1784800;0.003;1.787;0;6.912;0.018;0.872;0.061;0.904;0.32;1;1;0.369;0.096;0.354;0;0;0.264;0;0.198;0;0;0.129;0;0.121;0;0;0.178;0;0.008;0;0;0;0
3DIPP-Instance-02103;110;2000;18.182;0.207;403305.975;1.534;0.509;0.561;0.108;0.541;543.522;4.049;0.323;0.661;0.205;1.029;671768.244;1.318;8121.948;1.528;30281.281;0.927;125771.656;1.226;12852000;331320;0.04;1.331;0.009;1.36;0.091;0.927;0.128;0.941;0.37;1;0.987;0.355;0.059;0.301;0;0.014;0.168;0;0.201;0;0;0.139;0;0.12;0;0;0.211;0;0.01;0;0;0;0
3DIPP-Instance-02104;111;2000;18.018;0.209;427745.572;1.623;0.501;0.499;0.126;0.481;201.673;6.853;0.324;0.666;0.189;1.068;638852.485;1.468;8618.098;1.615;28666.836;0.894;121050.046;1.137;4440625;162750;0.109;1.33;0.028;1.138;0.176;0.895;0.085;0.887;0.305;1;0.833;0.354;0.113;0.412;0;0.116;0.254;0;0.179;0;0.025;0.148;0;0.078;0;0.027;0.16;0;0.027;0;0;0;0
3DIPP-Instance-02105;112;2000;17.857;0.257;447151.178;1.641;0.473;0.5;0.12;0.459;112.138;8.405;0.303;0.66;0.17;1.068;852096.941;1.295;8941.044;1.642;36334.958;0.9;135102.165;1.02;12852000;331320;0.05;1.145;0.01;1.082;0.11;0.9;0.088;0.904;0.373;1;0.989;0.395;0.096;0.343;0;0.012;0.241;0;0.188;0;0;0.154;0;0.08;0;0;0.124;0;0.018;0;0;0;0
3DIPP-Instance-02106;113;2000;17.699;0.225;435682.55;1.866;0.509;0.55;0.113;0.586;524.05;3.986;0.333;0.639;0.211;1.023;666687.204;1.359;8711.971;1.866;30055.293;0.914;122681.528;1.124;4440625;162750;0.113;1.18;0.028;1.14;0.185;0.914;0.09;0.9;0.317;1;0.822;0.331;0.101;0.347;0;0.138;0.232;0;0.189;0;0.028;0.142;0;0.132;0;0.012;0.206;0;0.016;0;0;0;0
3DIPP-Instance-02107;114;2000;17.544;0.258;456823.378;1.712;0.505;0.498;0.117;0.504;203.515;6.494;0.32;0.673;0.193;1.056;699946.805;1.328;9134.538;1.712;31121.709;0.842;124991.757;1.09;58516780;906192;0.009;1.299;0.001;2.943;0.034;0.842;0.068;0.922;0.336;1;1;0.354;0.078;0.384;0;0;0.282;0;0.159;0;0;0.136;0;0.086;0;0;0.161;0;0.036;0;0;0;0
3DIPP-Instance-02108;115;2000;17.391;0.23;349506.325;1.581;0.505;0.548;0.109;0.531;332.712;4.996;0.323;0.712;0.203;1.104;674056.988;1.298;6988.447;1.581;32600.175;0.914;151687.069;1.628;6758775;222990;0.086;1.236;0.022;1.674;0.146;0.914;0.117;0.963;0.406;0.988;0.853;0.362;0.038;0.312;0.012;0.123;0.177;0;0.128;0;0.025;0.18;0;0.129;0;0;0.165;0;0.026;0;0;0;0
3DIPP-Instance-02109;116;2000;17.241;0.252;333117.19;1.616;0.505;0.549;0.114;0.575;292.014;5.162;0.307;0.697;0.195;1.109;810248.171;1.323;11180.456;4.04;30508.004;0.894;126611.942;1.241;12852000;331320;0.046;1.267;0.01;1.261;0.092;0.894;0.108;0.927;0.403;1;0.983;0.338;0.073;0.3;0;0.017;0.222;0;0.193;0;0;0.155;0;0.085;0;0;0.178;0;0.021;0;0;0;0
3DIPP-Instance-02110;117;2000;17.094;0.227;453216.37;1.5;0.51;0.52;0.118;0.529;354.045;5.189;0.335;0.676;0.203;1.015;736351.32;1.456;9062.364;1.501;33784.127;1.079;126706.794;1.368;18750000;425000;0.029;1.386;0.007;1.509;0.079;1.079;0.124;0.917;0.34;1;0.995;0.271;0.084;0.334;0;0.006;0.267;0;0.171;0;0;0.175;0;0.128;0;0;0.165;0;0.027;0;0;0;0
3DIPP-Instance-02111;118;2000;16.949;0.268;451322;1.801;0.511;0.547;0.112;0.594;502.174;4.129;0.311;0.74;0.2;1.125;722807.243;1.437;9079.654;1.793;33050.72;0.961;133665.327;1.511;154280000;1784800;0.003;1.982;0;7.604;0.019;0.962;0.129;0.918;0.428;1;1;0.306;0.082;0.263;0;0;0.24;0;0.183;0;0;0.129;0;0.09;0;0;0.198;0;0.037;0;0;0;0
3DIPP-Instance-02112;119;2000;16.807;0.244;552625.425;1.873;0.505;0.518;0.113;0.491;424.111;4.578;0.324;0.663;0.196;1.021;782067.717;1.18;11050.829;1.873;34459.589;0.816;164642.362;1.273;6758775;222990;0.092;1.177;0.024;1.311;0.155;0.816;0.069;0.949;0.34;0.992;0.851;0.396;0.051;0.363;0.009;0.115;0.223;0;0.171;0;0.035;0.131;0;0.091;0;0;0.182;0;0.036;0;0;0;0
3DIPP-Instance-02113;120;2000;16.667;0.212;507950.075;1.607;0.509;0.52;0.117;0.526;449.315;4.38;0.318;0.707;0.204;1.115;674535.514;1.51;10157.322;1.607;30232.276;1.145;110747.897;1.317;6758775;222990;0.08;1.469;0.016;1.384;0.136;1.145;0.073;0.915;0.361;1;0.878;0.369;0.086;0.352;0;0.096;0.291;0;0.169;0;0.016;0.08;0;0.08;0;0.011;0.187;0;0.04;0;0;0;0
3DIPP-Instance-02114;121;2000;16.529;0.215;409676.325;2.001;0.512;0.54;0.114;0.566;499.214;4.06;0.339;0.681;0.217;1.057;619480.283;1.668;8233.671;1.993;27723.836;0.979;128162.795;1.486;4440625;162750;0.105;1.384;0.029;1.481;0.17;0.98;0.16;0.901;0.352;0.991;0.846;0.245;0.1;0.32;0.009;0.101;0.238;0;0.165;0;0.041;0.185;0;0.127;0;0.008;0.173;0;0.038;0;0.006;0;0
3DIPP-Instance-02115;122;2000;16.393;0.255;415072.425;1.699;0.513;0.526;0.115;0.519;364.285;4.924;0.353;0.646;0.22;1.004;822934.212;1.396;8299.769;1.7;33835.404;0.815;178039;1.291;16500000;397000;0.04;1.26;0.011;1.317;0.085;0.815;0.089;0.947;0.312;1;0.98;0.313;0.054;0.331;0;0.02;0.266;0;0.182;0;0;0.145;0;0.138;0;0;0.188;0;0.039;0;0;0;0
3DIPP-Instance-02116;123;2000;16.26;0.236;602991.719;1.612;0.473;0.496;0.128;0.45;178.957;6.77;0.291;0.672;0.164;1.1;747391.558;1.294;12057.971;1.613;30469.466;0.83;125925.349;1.192;12852000;331320;0.044;1.171;0.01;1.286;0.092;0.83;0.076;0.89;0.347;1;0.981;0.378;0.11;0.415;0;0.019;0.296;0;0.163;0;0;0.132;0;0.056;0;0;0.119;0;0.02;0;0;0;0
3DIPP-Instance-02117;124;2000;16.129;0.225;433236.828;1.78;0.51;0.497;0.119;0.501;328.027;4.883;0.329;0.643;0.199;1.018;782598.787;1.416;11795.805;3.366;35372.569;0.934;151912.919;1.412;16500000;397000;0.036;1.219;0.009;1.512;0.089;0.934;0.084;0.91;0.306;1;1;0.323;0.091;0.369;0;0;0.296;0;0.202;0;0;0.137;0;0.091;0;0;0.161;0;0.033;0;0;0;0
3DIPP-Instance-02118;125;2000;16;0.219;438828.475;2.005;0.504;0.523;0.117;0.51;197.019;6.137;0.306;0.701;0.187;1.033;746817.75;1.247;8774.89;2.005;32152.292;0.863;125910.047;1.25;58516780;906192;0.01;1.344;0.001;3.747;0.035;0.863;0.093;0.914;0.409;1;1;0.341;0.087;0.275;0;0;0.271;0;0.2;0;0;0.123;0;0.103;0;0;0.174;0;0.014;0;0;0;0
3DIPP-Instance-02119;126;2000;15.873;0.239;521238.056;1.521;0.51;0.513;0.121;0.517;122.199;8.057;0.308;0.69;0.192;1.058;724820.427;1.468;12436.991;2.675;33931.209;1.004;146308.269;1.487;154280000;1784800;0.004;1.683;0;6.446;0.019;1.004;0.084;0.895;0.389;1;1;0.35;0.106;0.343;0;0;0.249;0;0.15;0;0;0.137;0;0.1;0;0;0.181;0;0.02;0;0;0;0
3DIPP-Instance-02120;127;2000;15.748;0.224;408360.027;1.666;0.512;0.53;0.114;0.55;278.048;5.029;0.345;0.642;0.215;1.052;730407.093;1.576;8165.321;1.666;31467.749;0.923;145040.335;1.402;6758775;222990;0.081;1.306;0.021;1.427;0.141;0.923;0.1;0.904;0.301;1;0.868;0.347;0.096;0.398;0;0.117;0.243;0;0.148;0;0.015;0.119;0;0.125;0;0;0.192;0;0.03;0;0;0;0
3DIPP-Instance-02121;128;2000;15.625;0.24;446789.14;1.592;0.51;0.522;0.119;0.515;339.895;4.856;0.3;0.688;0.183;1.096;754126.899;1.396;13409.457;3.422;32706.618;0.87;124922.111;1.173;6758775;222990;0.084;1.147;0.018;1.158;0.147;0.87;0.092;0.903;0.392;1;0.867;0.357;0.097;0.334;0;0.134;0.25;0;0.165;0;0;0.105;0;0.099;0;0;0.198;0;0.01;0;0;0;0
3DIPP-Instance-02122;129;2000;15.504;0.232;436904.57;1.875;0.507;0.544;0.111;0.563;301.778;5.262;0.347;0.667;0.216;1.073;724531.71;1.21;8736.128;1.875;32281.902;0.809;141885.204;1.348;18750000;425000;0.028;1.177;0.007;1.49;0.076;0.809;0.098;0.919;0.342;1;1;0.375;0.081;0.298;0;0;0.192;0;0.201;0;0;0.145;0;0.122;0;0;0.192;0;0.038;0;0;0;0
